t,left_x,left_y,left_z,left_roll,left_pitch,left_yaw,left_qw,left_qx,left_qy,left_qz,right_x,right_y,right_z,right_roll,right_pitch,right_yaw,right_qw,right_qx,right_qy,right_qz
0.19994687603320926,0.20691167557111864,0.16380405365380107,0.040549781827691575,-0.0008059988731880519,-0.08302408869938582,0.1268043127115976,0.9971319649565573,0.0022275913696757914,-0.041442247477504676,0.06328840669963141,0.20691167557111864,-0.16380405365380107,0.040549781827691575,0.0008059988731880519,-0.08302408869938582,-0.1268043127115976,0.9971319649565573,-0.0022275913696757914,-0.041442247477504676,-0.06328840669963141
0.2199420320102945,0.20702890917108205,0.1637715218174824,0.040654821126518186,-0.0008709475936983652,-0.08353143187521739,0.1266414300538634,0.9971266562444192,0.002207877468306431,-0.041697424806957,0.06320507454609113,0.20702890917108205,-0.1637715218174824,0.040654821126518186,0.0008709475936983652,-0.08353143187521739,-0.1266414300538634,0.9971266562444192,-0.002207877468306431,-0.041697424806957,-0.06320507454609113
0.23994357901392505,0.20718461058764107,0.16372601682274862,0.0407893654897322,-0.0009578221316843688,-0.08419046363979676,0.12641653813662707,0.9971200766914982,0.0021806785450280658,-0.04202898169506425,0.06309011014018144,0.20718461058764107,-0.16372601682274862,0.0407893654897322,0.0009578221316843688,-0.08419046363979676,-0.12641653813662712,0.9971200766914982,-0.0021806785450280658,-0.042028981695064256,-0.06309011014018145
0.2600706520024687,0.20735541853969963,0.16368397868581802,0.040943778242808676,-0.00105577134387351,-0.0849438834858165,0.12623398463439095,0.9971100569536833,0.002151756581084323,-0.042407889058565115,0.06299583487052712,0.20735541853969963,-0.16368397868581802,0.040943778242808676,0.001055771343873524,-0.0849438834858165,-0.12623398463439092,0.9971100569536834,-0.0021517565810843238,-0.042407889058565115,-0.06299583487052712
0.2799438890069723,0.20754964009887183,0.16363623924213413,0.041121252756088814,-0.0011891862793925734,-0.08580472592203625,0.12601285838280432,0.9970988415553685,0.0021076402342717817,-0.04284149661937305,0.06288135008885645,0.20754964009887183,-0.16363623924213413,0.041121252756088814,0.0011891862793925734,-0.08580472592203625,-0.12601285838280432,0.9970988415553685,-0.0021076402342717817,-0.04284149661937305,-0.06288135008885645
0.2999352380284108,0.20780527521176156,0.16357134374575888,0.0413477007305677,-0.0012978140267330268,-0.08690934110731274,0.12569071069088522,0.9970852989338232,0.002081252934590385,-0.04339594450897533,0.06271656110186823,0.20780527521176156,-0.16357134374575888,0.0413477007305677,0.0012978140267330268,-0.08690934110731274,-0.12569071069088528,0.9970852989338232,-0.002081252934590385,-0.04339594450897533,-0.06271656110186824
0.3201498030102812,0.20805581278049518,0.1635132267753816,0.04157606195962094,-0.0014037924714614888,-0.08802029789706722,0.12539881970784308,0.9970703375275998,0.002056873285632788,-0.04395341895974992,0.06256683032273543,0.20805581278049518,-0.1635132267753816,0.04157606195962094,0.0014037924714614888,-0.08802029789706722,-0.12539881970784308,0.9970703375275998,-0.0020568732856327877,-0.04395341895974992,-0.06256683032273543
0.34008170099696144,0.20839143337783864,0.16341766281274328,0.041877142068978475,-0.0016149515335314724,-0.08947971671581567,0.12496579709404568,0.9970518008891971,0.0019876310819204783,-0.0446880126278744,0.06234370211707072,0.20839143337783864,-0.16341766281274328,0.041877142068978475,0.0016149515335314724,-0.08947971671581567,-0.12496579709404568,0.9970518008891971,-0.001987631081920478,-0.0446880126278744,-0.06234370211707072
0.3600619380013086,0.20873691855971113,0.16332696121812623,0.04218907655319715,-0.0018088628193219727,-0.09098997884638127,0.1245363503714578,0.9970314021141791,0.0019283375313164648,-0.045447360399883355,0.06212247697317567,0.20873691855971113,-0.16332696121812623,0.04218907655319715,0.0018088628193219727,-0.09098997884638127,-0.1245363503714578,0.9970314021141791,-0.001928337531316465,-0.045447360399883355,-0.06212247697317567
0.3800152459880337,0.20904274984425855,0.16325114589100775,0.0424732089688851,-0.0019921160130514093,-0.09236240277156171,0.12418921825672877,0.9970110005793088,0.0018716629902604583,-0.04613753820187202,0.061942628053443895,0.20904274984425855,-0.16325114589100775,0.0424732089688851,0.0019921160130514093,-0.09236240277156171,-0.12418921825672877,0.9970110005793088,-0.0018716629902604583,-0.04613753820187202,-0.061942628053443895
0.40000596299069,0.20926933917947146,0.16318906116659265,0.04267783863379916,-0.002118486365485228,-0.09335545549273427,0.12389408205953095,0.9969972778899834,0.0018325875356387696,-0.04663675648466059,0.061790633978604924,0.20926933917947146,-0.16318906116659265,0.04267783863379916,0.002118486365485228,-0.09335545549273427,-0.12389408205953095,0.9969972778899834,-0.0018325875356387696,-0.04663675648466059,-0.061790633978604924
0.4200356930377893,0.2093985823498364,0.1631505116037814,0.042813957412806566,-0.002161127315314905,-0.09402025096527589,0.12369507446863559,0.9969879469264488,0.0018272295208356434,-0.04696965092201503,0.061689114176869585,0.2093985823498364,-0.1631505116037814,0.042813957412806566,0.002161127315314905,-0.09402025096527589,-0.12369507446863559,0.9969879469264488,-0.0018272295208356432,-0.04696965092201503,-0.061689114176869585
0.43993371701799333,0.2094261788043225,0.1631374270358368,0.04283284666055517,-0.002200547527102116,-0.09410685948541087,0.12365120282205275,0.9969873065951502,0.0018092233195418739,-0.04701408001603042,0.0616661453260561,0.2094261788043225,-0.1631374270358368,0.04283284666055517,0.002200547527102116,-0.09410685948541087,-0.12365120282205275,0.9969873065951502,-0.0018092233195418736,-0.04701408001603042,-0.0616661453260561
0.4599342130240984,0.20941740202865133,0.1631437712399091,0.042820718521970294,-0.0021969566730691142,-0.09403939527160787,0.12367537819552714,0.9969881386079218,0.001809497609001878,-0.0469803171360174,0.061678415959829515,0.20941740202865133,-0.1631437712399091,0.042820718521970294,0.0021969566730691142,-0.09403939527160787,-0.12367537819552714,0.9969881386079218,-0.0018094976090018782,-0.0469803171360174,-0.061678415959829515
0.47994366503553465,0.2093971438958602,0.16315712783456665,0.04279549968003134,-0.002189472707139671,-0.09392368105749593,0.12374238964940693,0.9969887733198696,0.001811225999215409,-0.046922343116278166,0.06171222772676246,0.2093971438958602,-0.16315712783456665,0.04279549968003134,0.002189472707139671,-0.09392368105749593,-0.12374238964940693,0.9969887733198696,-0.0018112259992154093,-0.046922343116278166,-0.06171222772676246
0.4999336810433306,0.2093901729529703,0.16315440438780826,0.042788370939913625,-0.0021737870913044396,-0.09388317152700565,0.12374101855188846,0.9969897488582344,0.0018177609997203118,-0.0469016667087737,0.061711992971234184,0.2093901729529703,-0.16315440438780826,0.042788370939913625,0.0021737870913044535,-0.09388317152700565,-0.12374101855188849,0.9969897488582344,-0.0018177609997203116,-0.0469016667087737,-0.061711992971234184
0.5199470299994573,0.2093691040990569,0.163164634045922,0.04276705554631326,-0.0021638802359510087,-0.09377303517503699,0.12378701387448257,0.9969908942372973,0.0018203729115323097,-0.04684641703856952,0.06173537285078748,0.2093691040990569,-0.163164634045922,0.04276705554631326,0.0021638802359510087,-0.09377303517503699,-0.12378701387448257,0.9969908942372973,-0.0018203729115323097,-0.04684641703856952,-0.06173537285078748
0.5399481470230967,0.20935548821384986,0.16316736060592016,0.042750402710033136,-0.0021553609350181274,-0.09368944440676841,0.12378839648501823,0.9969927953118861,0.0018220676227749815,-0.04680448341061684,0.06173642764555541,0.20935548821384986,-0.16316736060592016,0.042750402710033136,0.0021553609350181274,-0.09368944440676841,-0.12378839648501823,0.9969927953118861,-0.0018220676227749812,-0.04680448341061684,-0.06173642764555541
0.5599352979916148,0.2093429696906503,0.16316853008226487,0.04273873348505246,-0.002160431911666705,-0.09363319387773994,0.12380225744176229,0.9969936842858583,0.001818124752681886,-0.04677658681438151,0.061743330348230645,0.2093429696906503,-0.16316853008226487,0.04273873348505246,0.0021604319116667187,-0.09363319387774016,-0.1238022574417623,0.9969936842858583,-0.0018181247526818862,-0.046776586814381516,-0.06174333034823065
0.5799328979919665,0.20933277251243784,0.16318139871203358,0.042730489893504094,-0.0021077897609380475,-0.09359402744237566,0.1238204820078569,0.9969939866718833,0.0018435816610542898,-0.046755420617160585,0.06175372369077153,0.20933277251243784,-0.16318139871203358,0.042730489893504094,0.0021077897609380475,-0.09359402744237566,-0.1238204820078569,0.9969939866718833,-0.0018435816610542896,-0.046755420617160585,-0.06175372369077153
0.5999428509967402,0.20933418273254817,0.1631696869822061,0.042734719436272176,-0.0021298050470522217,-0.09361707107315387,0.12378717103883226,0.9969944980308045,0.0018325408246202294,-0.0467676180123817,0.0617365580177429,0.20933418273254817,-0.1631696869822061,0.042734719436272176,0.0021298050470522217,-0.09361707107315387,-0.12378717103883226,0.9969944980308045,-0.0018325408246202294,-0.0467676180123817,-0.0617365580177429
0.619933467998635,0.20933209060587307,0.16318895483000043,0.04273471560048068,-0.002132673177691599,-0.09362344180466442,0.12386265628436392,0.9969920212934649,0.0018330732944043106,-0.046770813167151065,0.06177410748163039,0.20933209060587307,-0.16318895483000043,0.04273471560048068,0.002132673177691599,-0.09362344180466442,-0.12386265628436392,0.996992021293465,-0.0018330732944043106,-0.04677081316715108,-0.0617741074816304
0.639940625987947,0.20933725890827018,0.16318738840003766,0.04273944779281949,-0.00211085971746839,-0.09364608428014765,0.12384402251125376,0.996992048662426,0.001844211841017469,-0.04678144370645691,0.06176528403013927,0.20933725890827018,-0.16318738840003766,0.04273944779281949,0.00211085971746839,-0.09364608428014765,-0.12384402251125376,0.9969920486624261,-0.0018442118410174693,-0.04678144370645692,-0.06176528403013928
0.6599366730079055,0.20933752587539495,0.16317729457742725,0.04273445084475891,-0.0021334989584657,-0.09361283077945104,0.12381180226303634,0.996993839888315,0.0018311442653769776,-0.046765595727107714,0.06174875862493819,0.20933752587539495,-0.16317729457742725,0.04273445084475891,0.0021334989584657,-0.09361283077945104,-0.12381180226303634,0.9969938398883151,-0.001831144265376978,-0.04676559572710772,-0.0617487586249382
0.679934484011028,0.20934121065733435,0.16317738577133922,0.04274245650781245,-0.0021096968526950546,-0.09366074905359101,0.12378518049496942,0.9969935222653926,0.0018438685621863305,-0.04678877234802244,0.06173594975163592,0.20934121065733435,-0.16317738577133922,0.04274245650781245,0.0021096968526950408,-0.09366074905359101,-0.12378518049496942,0.9969935222653926,-0.0018438685621863307,-0.04678877234802244,-0.06173594975163592
0.7000997469876893,0.20934429659051826,0.163171867798244,0.04274261255231085,-0.002111189215866116,-0.09365413354299434,0.12376491221158703,0.9969943035594634,0.0018424459591945095,-0.04678553929760346,0.061725824218881564,0.20934429659051826,-0.163171867798244,0.04274261255231085,0.002111189215866116,-0.09365413354299434,-0.12376491221158703,0.9969943035594635,-0.00184244595919451,-0.046785539297603464,-0.06172582421888157
0.7200849840301089,0.20934147182409157,0.16318010507851768,0.042744587117393096,-0.0020983910882536386,-0.09366665366414373,0.12379312183435162,0.9969931289290744,0.0018498727957603222,-0.04679135942742052,0.06174016133593496,0.20934147182409157,-0.16318010507851768,0.042744587117393096,0.0020983910882536386,-0.09366665366414373,-0.12379312183435162,0.9969931289290744,-0.0018498727957603225,-0.04679135942742053,-0.06174016133593497
0.7400374400313012,0.2093296819976,0.16320943494354254,0.04272630981787367,-0.0019867718284039895,-0.0935667006614469,0.12381323403516958,0.99699473410779,0.0019028942835130518,-0.046738068531579496,0.061752992677442074,0.2093296819976,-0.16320943494354254,0.04272630981787367,0.0019867718284039756,-0.0935667006614469,-0.12381323403516956,0.99699473410779,-0.001902894283513052,-0.046738068531579496,-0.061752992677442074
0.7600597660057247,0.2092993599156781,0.1632485132662361,0.04271189757555066,-0.0018518032907027804,-0.09351176427632546,0.12388924544686278,0.9969935357883765,0.0019702521477650433,-0.04670644071229914,0.06179414291544341,0.2092993599156781,-0.1632485132662361,0.04271189757555066,0.0018518032907027804,-0.09351176427632546,-0.12388924544686278,0.9969935357883765,-0.0019702521477650433,-0.04670644071229914,-0.06179414291544341
0.7800390819902532,0.20929105642919132,0.1632500184326382,0.04269791654013773,-0.0018467474761400399,-0.09343397073415582,0.12388096265501396,0.9969955982386595,0.001970172236701223,-0.04666751300532412,0.061790280335932715,0.20929105642919132,-0.1632500184326382,0.04269791654013773,0.0018467474761400399,-0.09343397073415582,-0.12388096265501396,0.9969955982386596,-0.0019701722367012242,-0.04666751300532413,-0.06179028033593273
0.8000144709949382,0.20929418671951217,0.16325200880718796,0.042699342249817834,-0.0017997407499042925,-0.09343986578000574,0.12384909586904791,0.9969963988515714,0.001993043768717211,-0.04666903112661933,0.061775480469494895,0.20929418671951217,-0.16325200880718796,0.042699342249817834,0.0017997407499042925,-0.09343986578000574,-0.12384909586904791,0.9969963988515714,-0.001993043768717211,-0.04666903112661933,-0.061775480469494895
0.8200134439975955,0.20927628024803005,0.16325955515066462,0.0426866285117235,-0.0018018364188701202,-0.09337539497504532,0.12388713720204529,0.9969967260354008,0.00199089208278562,-0.04663691956078857,0.06179451721056896,0.20927628024803005,-0.16325955515066462,0.0426866285117235,0.0018018364188701202,-0.09337539497504532,-0.12388713720204529,0.9969967260354008,-0.00199089208278562,-0.04663691956078857,-0.06179451721056896
0.839935633004643,0.20928101526473325,0.16336119582174813,0.04270447243196768,-0.0012896544234501858,-0.09346417930421014,0.12382552463245883,0.996996019989059,0.0022475227008797276,-0.04666542087938974,0.061775587911685505,0.20928101526473325,-0.16336119582174813,0.04270447243196768,0.0012896544234501858,-0.09346417930421014,-0.12382552463245883,0.996996019989059,-0.0022475227008797276,-0.04666542087938974,-0.061775587911685505
0.8599418890080415,0.20927847966703864,0.1636874667341274,0.042739280190651985,0.00022636559336603607,-0.09365170397285438,0.12375701764387564,0.9969917698036883,0.003007449426709376,-0.04671216435036877,0.06177653189811891,0.20927847966703864,-0.1636874667341274,0.042739280190651985,-0.00022636559336603607,-0.09365170397285438,-0.12375701764387564,0.9969917698036883,-0.003007449426709376,-0.04671216435036877,-0.06177653189811891
0.8799325959989801,0.2089619021395866,0.16415901281936643,0.04249986161570432,0.0022903917163992205,-0.09251750445047735,0.12401024564227758,0.9970066733675665,0.004007190148882203,-0.046082475337557334,0.061951926155789774,0.2089619021395866,-0.16415901281936643,0.04249986161570432,-0.0022903917163992205,-0.09251750445047735,-0.12401024564227758,0.9970066733675667,-0.004007190148882204,-0.04608247533755734,-0.06195192615578978
0.89993258100003,0.20858580717743627,0.1647304836470333,0.04221109382454505,0.005095865241226634,-0.0911371967880561,0.12395419552483597,0.9970335333170967,0.005361814019973996,-0.045307573671134214,0.061988774465024786,0.20858580717743627,-0.1647304836470333,0.04221109382454505,-0.005095865241226634,-0.0911371967880561,-0.12395419552483597,0.9970335333170968,-0.005361814019973997,-0.04530757367113423,-0.06198877446502479
0.919932195043657,0.20810978197941393,0.16520908749461505,0.04182166624254431,0.007232453613861926,-0.08925091448770339,0.12421884392064522,0.9970616663110852,0.0063745954153531445,-0.044300105815251595,0.06216830970044458,0.20810978197941393,-0.16520908749461505,0.04182166624254431,-0.007232453613861933,-0.08925091448770339,-0.12421884392064525,0.9970616663110852,-0.006374595415353145,-0.0443001058152516,-0.06216830970044459
0.9399326700367965,0.20745827417842208,0.16566275278382547,0.04118782739010929,0.008912782771537717,-0.08608616254579027,0.1249798536202807,0.9971018610213082,0.007130711063464458,-0.04266733721288202,0.06258218630517369,0.20745827417842208,-0.16566275278382547,0.04118782739010929,-0.00891278277153771,-0.08608616254579027,-0.12497985362028072,0.9971018610213082,-0.007130711063464456,-0.04266733721288202,-0.06258218630517369
0.9599354900419712,0.20645024739733792,0.16607586877109468,0.040339346392842895,0.010123614218397664,-0.08196668000943275,0.1262428660333643,0.9971446196463681,0.007631915939944508,-0.04057072205165557,0.06323272793097598,0.20645024739733792,-0.16607586877109468,0.040339346392842895,-0.010123614218397664,-0.08196668000943275,-0.1262428660333643,0.9971446196463681,-0.007631915939944508,-0.04057072205165557,-0.06323272793097598
0.97993256902555,0.2052277481018383,0.16640108878255333,0.03927522164004036,0.010897007900526258,-0.07675783804335934,0.12772297578467126,0.9971985254557225,0.007881998263760414,-0.037943259987191516,0.06397877737068138,0.2052277481018383,-0.16640108878255333,0.03927522164004036,-0.010897007900526258,-0.07675783804335934,-0.12772297578467126,0.9971985254557225,-0.007881998263760414,-0.037943259987191516,-0.06397877737068138
0.9999323840020224,0.20390892123620918,0.1666748719151868,0.03810608812206087,0.011589640675995369,-0.07098078910518901,0.1291025645141171,0.9972588749234144,0.008067918350131572,-0.035034883493709236,0.06466994679573725,0.20390892123620918,-0.1666748719151868,0.03810608812206087,-0.011589640675995369,-0.07098078910518901,-0.1291025645141171,0.9972588749234145,-0.008067918350131573,-0.03503488349370924,-0.06466994679573726
1.0199387700413354,0.20254810960598288,0.16693905370983989,0.036912303084578206,0.012309778801596089,-0.0650315603181919,0.13046521693142915,0.9973137061951304,0.008257684903181616,-0.032039290732657474,0.06535033224644779,0.20254810960598288,-0.16693905370983989,0.036912303084578206,-0.012309778801596089,-0.0650315603181919,-0.13046521693142915,0.9973137061951304,-0.008257684903181616,-0.032039290732657474,-0.06535033224644779
1.0399338460410945,0.20114695850338174,0.16718343382341558,0.03570577158265757,0.013217731269270942,-0.05899362538859054,0.13159030858899895,0.9973676246698678,0.008530673116391104,-0.028993753763394664,0.06591214697819098,0.20114695850338174,-0.16718343382341558,0.03570577158265757,-0.013217731269270942,-0.05899362538859054,-0.13159030858899895,0.9973676246698678,-0.008530673116391104,-0.028993753763394664,-0.06591214697819098
1.0599349419935606,0.1996663624919978,0.16730869474458623,0.034427969115681877,0.014131085004053509,-0.05254342504474918,0.13212421320354106,0.9974372135761701,0.008781698647182205,-0.02574447578916046,0.06617483440566373,0.1996663624919978,-0.16730869474458623,0.034427969115681877,-0.014131085004053523,-0.05254342504474918,-0.13212421320354112,0.9974372135761702,-0.008781698647182208,-0.025744475789160462,-0.06617483440566375
1.0799328430439346,0.1982199581565251,0.16732362232872258,0.03320038330189014,0.01503509285291934,-0.0463183380671599,0.13212025986861892,0.997511567334954,0.009027672550663213,-0.022609824989438285,0.06616622987013997,0.1982199581565251,-0.16732362232872258,0.03320038330189014,-0.01503509285291934,-0.0463183380671599,-0.13212025986861892,0.9975115673349542,-0.009027672550663215,-0.02260982498943829,-0.06616622987013998
1.1000703140161932,0.19659677726239638,0.16727654308852002,0.031819034188978024,0.015984674858196643,-0.03924202175982794,0.13185039389531222,0.9975934603743951,0.009265813912980021,-0.019050099212476728,0.06601913533790665,0.19659677726239638,-0.16727654308852002,0.031819034188978024,-0.015984674858196643,-0.03924202175982794,-0.13185039389531222,0.9975934603743952,-0.009265813912980024,-0.01905009921247673,-0.06601913533790667
1.1200158870196901,0.19484809591713173,0.1671334044460961,0.030347242743852323,0.016718122935585243,-0.0316383481817204,0.13137203956359825,0.997675062043816,0.009378165902823738,-0.015235245749870799,0.06576023013271977,0.19484809591713173,-0.1671334044460961,0.030347242743852323,-0.016718122935585243,-0.0316383481817204,-0.13137203956359825,0.997675062043816,-0.009378165902823738,-0.015235245749870799,-0.06576023013271977
1.1400841299910098,0.19312857450594145,0.1668881283250808,0.02891629446420034,0.017317560611722016,-0.024179407018546373,0.1305073839246771,0.9977545788664888,0.009427902010512664,-0.011498659111912257,0.06530463883418747,0.19312857450594145,-0.1668881283250808,0.02891629446420034,-0.017317560611722016,-0.024179407018546373,-0.13050738392467712,0.9977545788664889,-0.009427902010512666,-0.011498659111912259,-0.0653046388341875
1.160010116000194,0.19125692810345019,0.16667070434680456,0.0274618805615364,0.018016265713824038,-0.0165823657217814,0.1297439510996462,0.9978169239993445,0.00952621443837501,-0.007689374688751967,0.06489615501596564,0.19125692810345019,-0.16667070434680456,0.0274618805615364,-0.018016265713824045,-0.0165823657217814,-0.1297439510996462,0.9978169239993446,-0.009526214438375013,-0.007689374688751967,-0.06489615501596567
1.1800211510271765,0.18949758384679044,0.16633122946656603,0.026281523957067357,0.01855299931577241,-0.010439480367697707,0.12850416504988194,0.9978769042823332,0.00959223166123258,-0.004613113963646169,0.06425256548358958,0.18949758384679044,-0.16633122946656603,0.026281523957067357,-0.01855299931577241,-0.010439480367697707,-0.12850416504988194,0.9978769042823332,-0.00959223166123258,-0.004613113963646169,-0.06425256548358958
1.1999953070189804,0.18773134159101157,0.16599951905651592,0.02498386945648399,0.019259518148104317,-0.0036843777895765317,0.12701403332267538,0.99793501562341,0.009727089482235645,-0.0012272531695107331,0.0634789900090325,0.18773134159101157,-0.16599951905651592,0.02498386945648399,-0.019259518148104317,-0.0036843777895765317,-0.12701403332267538,0.99793501562341,-0.009727089482235645,-0.0012272531695107331,-0.0634789900090325
1.2199782500392757,0.18601568362299264,0.1656139945172767,0.023665301087474097,0.020026993652226335,0.0029094195145975554,0.1251432921459218,0.9979928515328139,0.009902763549568224,0.0020779307176968173,0.06251308476964396,0.18601568362299264,-0.1656139945172767,0.023665301087474097,-0.020026993652226335,0.0029094195145975554,-0.1251432921459218,0.9979928515328139,-0.009902763549568224,0.0020779307176968173,-0.06251308476964396
1.2399324690341018,0.18425272208373855,0.16527848246907442,0.022408979432968115,0.020754525897081773,0.00898596718576039,0.12358236939212625,0.998030597029288,0.01007973357054889,0.005124949767932519,0.0617013877833057,0.18425272208373855,-0.16527848246907442,0.022408979432968115,-0.020754525897081773,0.00898596718576039,-0.12358236939212625,0.998030597029288,-0.01007973357054889,0.005124949767932519,-0.0617013877833057
1.2599359200103208,0.18246979430314095,0.164873480483662,0.021287171166511923,0.02130252294010334,0.012083418051694883,0.12183272753332622,0.9980742544333199,0.01026332189185072,0.006678534747703217,0.06080990079535143,0.18246979430314095,-0.164873480483662,0.021287171166511923,-0.02130252294010334,0.012083418051694883,-0.12183272753332622,0.99807425443332,-0.010263321891850722,0.006678534747703218,-0.06080990079535144
1.2799325680243783,0.18038672796585745,0.1644926665214805,0.020225136905624323,0.022208366553119453,0.010544814053533136,0.11991482459828273,0.9981311875172958,0.010767938674465068,0.005927940499355908,0.05985852924564772,0.18038672796585745,-0.1644926665214805,0.020225136905624323,-0.022208366553119446,0.010544814053533136,-0.11991482459828273,0.9981311875172958,-0.01076793867446507,0.005927940499355909,-0.059858529245647725
1.2999328940059058,0.17854469498577133,0.16401845033356333,0.019684743461982082,0.02310033966189775,0.0024553933977489173,0.11729229075083164,0.9982142986898661,0.01145809421405334,0.0019024731485786863,0.058594424342249055,0.17854469498577133,-0.16401845033356333,0.019684743461982082,-0.02310033966189775,0.0024553933977489173,-0.11729229075083164,0.9982142986898661,-0.01145809421405334,0.0019024731485786863,-0.058594424342249055
1.3199328480404802,0.17575512109149508,0.16372427448498675,0.01873582457530458,0.024385335361140015,-0.006187021638295098,0.11569275463109138,0.9982462023567206,0.012350748997557887,-0.0023832144879870404,0.05784720190544225,0.17575512109149508,-0.16372427448498675,0.01873582457530458,-0.024385335361140015,-0.006187021638295098,-0.11569275463109138,0.9982462023567206,-0.012350748997557887,-0.0023832144879870404,-0.05784720190544225
1.339932602015324,0.1735823981638965,0.16333158894592895,0.01855441768214921,0.02530772278329837,-0.020077525055394396,0.11369721405892738,0.9982471036151057,0.013202773136298496,-0.009302663139379233,0.05693739864165759,0.1735823981638965,-0.16333158894592895,0.01855441768214921,-0.02530772278329836,-0.020077525055394396,-0.11369721405892737,0.9982471036151057,-0.013202773136298496,-0.009302663139379231,-0.05693739864165758
1.3599361940287054,0.16996775490092234,0.16312149177234075,0.01743049999746609,0.0272043280668451,-0.029033684673928084,0.11250352813950933,0.9982096329564394,0.014394862856697176,-0.013727392928467719,0.05640811359809001,0.16996775490092234,-0.16312149177234075,0.01743049999746609,-0.0272043280668451,-0.029033684673928084,-0.11250352813950933,0.9982096329564394,-0.014394862856697176,-0.013727392928467719,-0.05640811359809001
